chrom,start,end,tile_id,score,strand,GM12878,Jurkat,MRC5,A549,HEK293,K562,GM12878_active,Jurkat_active,MRC5_active,A549_active,HEK293_active,K562_active,ATAC_signal,GM12878_category,Jurkat_category,MRC5_category,A549_category,HEK293_category,K562_category
KT899744.1,12300,12500,Herpesvirus:Herpes_Simplex_1_KOS:3284:-,0,-,1.699014065393155,2.353541394686188,2.3132166951457767,3.22679257973576,2.806112863142125,3.5713088367503727,True,True,True,True,True,True,761.6308,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,12350,12550,Herpesvirus:Herpes_Simplex_1_KOS:3285:-,0,-,1.667769578395695,2.5590105715289857,2.5570026196998827,3.010273868226899,3.1736130657956134,3.600706753884664,True,True,True,True,True,True,798.62213,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,12400,12600,Herpesvirus:Herpes_Simplex_1_KOS:3286:-,0,-,0.8125173845856453,1.2348368017078983,1.5027373666698352,1.591929048170012,1.4067539479683189,1.2940434612787772,False,False,False,False,False,False,755.54407,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,12450,12650,Herpesvirus:Herpes_Simplex_1_KOS:3287:-,0,-,0.7778927662727199,0.9236411621466886,0.9885383679770028,1.1394049996608553,0.8565386227377327,1.153961587002846,False,False,False,False,False,False,754.97925,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,12500,12700,Herpesvirus:Herpes_Simplex_1_KOS:3288:-,0,-,0.9616458953297738,0.8228998993601264,1.0703028717249117,1.1676624522845944,0.8167761207051043,1.063210007365099,False,False,False,False,False,False,740.2957,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,12550,12750,Herpesvirus:Herpes_Simplex_1_KOS:3289:-,0,-,0.5477604411028267,0.9227625267546856,0.8840237472371273,1.012973828574648,0.58408221639217,0.9893654346400832,False,False,False,False,False,False,712.77954,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,12600,12800,Herpesvirus:Herpes_Simplex_1_KOS:3290:-,0,-,1.0654816140400494,0.8897695342223864,1.0476432744561262,0.970332466018043,0.7115523523415002,1.0257873919239946,False,False,False,False,False,False,703.24164,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,12650,12850,Herpesvirus:Herpes_Simplex_1_KOS:3291:-,0,-,1.1074033953129003,0.943502490388823,1.4545571232774477,1.0723969337155024,0.9250479810377684,1.0797586308407057,False,False,False,False,False,False,645.4486,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,12700,12900,Herpesvirus:Herpes_Simplex_1_KOS:3292:-,0,-,1.0795422032509934,1.1076313805132985,1.805837525039693,1.630684022086753,1.5315221930093947,2.0740259973863107,False,False,True,False,False,False,628.8825,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,12750,12950,Herpesvirus:Herpes_Simplex_1_KOS:3293:-,0,-,1.148985420062545,0.976665744835496,1.1547556900313891,1.1345063190369713,1.2071066608617915,1.7908562886207156,False,False,False,False,False,False,610.2458,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,12800,13000,Herpesvirus:Herpes_Simplex_1_KOS:3294:-,0,-,1.246296208929805,1.0029705606582495,1.1962270697287414,1.076059707602102,0.9975720725733878,1.3000966542283878,False,False,False,False,False,False,597.0369,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,12850,13050,Herpesvirus:Herpes_Simplex_1_KOS:3295:-,0,-,1.4209331065504014,1.0615685006158586,1.5637542722599391,1.3871673245996905,1.3450494624949885,1.6691339353995922,False,False,False,False,False,False,593.4288,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,12900,13100,Herpesvirus:Herpes_Simplex_1_KOS:3296:-,0,-,0.936858439720394,1.0393628997427824,1.1103073331908524,0.8142617363776647,0.6805142801439079,0.968940113923391,False,False,False,False,False,False,555.33954,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,12950,13150,Herpesvirus:Herpes_Simplex_1_KOS:3297:-,0,-,1.2817572140097675,0.9348418484236573,1.1773705997599144,0.91955199197706,0.9301767868547188,0.9659815991844664,False,False,False,False,False,False,517.9718,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13000,13200,Herpesvirus:Herpes_Simplex_1_KOS:3298:-,0,-,0.9453145981954308,1.0023610721061216,1.359057416089692,1.4738039513125265,1.2255734409499568,1.3855628640810456,False,False,False,False,False,False,496.4171,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13050,13250,Herpesvirus:Herpes_Simplex_1_KOS:3299:-,0,-,1.0020900700682394,1.0765823885797172,1.1727500095393062,1.12234186483406,0.8930611167815731,1.210677342521895,False,False,False,False,False,False,479.50595,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13100,13300,Herpesvirus:Herpes_Simplex_1_KOS:3300:-,0,-,1.1384686630544052,1.447716235619697,1.9322902704099592,1.9440134919467345,2.0187198532006145,1.7460641574441351,False,False,True,False,False,False,477.0587,Neither,Neither,Active only,Neither,Neither,Neither
KT899744.1,13150,13350,Herpesvirus:Herpes_Simplex_1_KOS:3301:-,0,-,0.8105113912156349,1.2661556077395892,1.3674501543906457,1.4265718895101074,1.433247878372771,1.701755587754574,False,False,False,False,False,False,528.9844,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13200,13400,Herpesvirus:Herpes_Simplex_1_KOS:3302:-,0,-,1.1839976723505556,1.3548493436598497,1.2003083112605248,1.1023423425910537,1.729470704439235,2.043527275560995,False,False,False,False,False,False,572.1251,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13250,13450,Herpesvirus:Herpes_Simplex_1_KOS:3303:-,0,-,1.5225170627505564,1.3955833140134457,1.229715643392961,1.1920312031907778,1.970420633978744,2.0167461244451177,False,False,False,False,False,False,622.19977,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13300,13500,Herpesvirus:Herpes_Simplex_1_KOS:3304:-,0,-,1.568145558528165,1.413929070065477,1.50409589313166,1.3917284370120058,2.1578665559324484,2.426436849962628,False,False,False,False,True,False,711.6188,Accessible only,Accessible only,Accessible only,Accessible only,Active & Accessible,Accessible only
KT899744.1,13350,13550,Herpesvirus:Herpes_Simplex_1_KOS:3305:-,0,-,1.4621600589731651,1.581887657026955,1.5799789262584505,1.5806818180215252,2.022626331107184,2.375169334708846,False,False,False,False,False,False,717.7683,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,13400,13600,Herpesvirus:Herpes_Simplex_1_KOS:3306:-,0,-,1.36834401553977,2.1974309962456906,2.003416154075627,2.237936727103968,2.565704971222359,2.7757150424846664,False,True,True,True,True,True,710.4266,Accessible only,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,13450,13650,Herpesvirus:Herpes_Simplex_1_KOS:3307:-,0,-,1.6803525616173192,2.2146522096158714,2.136340037453486,2.481774381269152,2.83538434829526,2.912269935058711,True,True,True,True,True,True,683.5694,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,13500,13700,Herpesvirus:Herpes_Simplex_1_KOS:3308:-,0,-,1.3061281017679605,1.2634275801870145,1.5170923077594205,1.7405376314420946,1.2955125030323102,1.370358936592456,False,False,False,False,False,False,629.9493,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13550,13750,Herpesvirus:Herpes_Simplex_1_KOS:3309:-,0,-,1.4374906349335574,1.08303378371296,1.6886842891265412,1.8731020772848928,1.3020788490064164,2.276993668081655,False,False,False,False,False,False,608.61426,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13600,13800,Herpesvirus:Herpes_Simplex_1_KOS:3310:-,0,-,1.3513214211700344,1.163116975607089,1.2510387876674176,1.6074632697415954,1.465677770390687,2.320965606407338,False,False,False,False,False,False,634.40454,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,13650,13850,Herpesvirus:Herpes_Simplex_1_KOS:3311:-,0,-,1.265304041619304,1.1020404738215188,1.2770778727520518,1.47567895550724,1.5287951570557765,2.5867378770608584,False,False,False,False,False,True,674.502,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Active & Accessible
KT899744.1,13700,13900,Herpesvirus:Herpes_Simplex_1_KOS:3312:-,0,-,0.9412619498207744,1.0442016860356234,1.3085798935359594,1.1618911472094762,1.0677140185967011,1.4818132114999891,False,False,False,False,False,False,690.62885,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,13750,13950,Herpesvirus:Herpes_Simplex_1_KOS:3313:-,0,-,0.980739736889376,1.060424654735892,1.2867690163812815,1.084098059073438,0.7904211807634398,1.2042317040884314,False,False,False,False,False,False,760.5012,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,13800,14000,Herpesvirus:Herpes_Simplex_1_KOS:3314:-,0,-,0.9633046358668108,1.0132608043310587,0.9882621117233864,1.093546961164076,1.1565152049684115,1.092086126573195,False,False,False,False,False,False,790.71545,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,13850,14050,Herpesvirus:Herpes_Simplex_1_KOS:3315:-,0,-,1.482940320483618,2.1715451204797245,2.4876434075495752,2.287317013293292,2.38882956608948,2.164324406038834,False,True,True,True,True,False,763.2622,Accessible only,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Accessible only
KT899744.1,13900,14100,Herpesvirus:Herpes_Simplex_1_KOS:3316:-,0,-,1.3669216977547334,1.861266435164763,1.6446775103377076,1.365556448739237,1.5777880021439716,1.84403007459398,False,True,False,False,False,False,762.72876,Accessible only,Active & Accessible,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,13950,14150,Herpesvirus:Herpes_Simplex_1_KOS:3317:-,0,-,2.01229649061628,2.461316377471223,3.09584958723767,2.7137232387123245,2.9381097352609835,2.6759646577543577,True,True,True,True,True,True,709.1714,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,14000,14200,Herpesvirus:Herpes_Simplex_1_KOS:3318:-,0,-,1.3661289847325082,1.3645758514430055,1.3567872585469305,1.7954462596758498,1.8464770543081284,2.795058992153616,False,False,False,False,False,True,662.0146,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Active & Accessible
KT899744.1,14050,14250,Herpesvirus:Herpes_Simplex_1_KOS:3319:-,0,-,1.605910636761968,1.509438121675328,1.941511588882186,2.3926043422229224,2.1608713254442904,4.03174730533982,False,False,True,True,True,True,647.1428,Neither,Neither,Active only,Active only,Active only,Active only
KT899744.1,14100,14300,Herpesvirus:Herpes_Simplex_1_KOS:3320:-,0,-,1.2218308820517976,1.2708643543992455,1.745956258255786,2.519881151396251,2.0635843994671106,3.766845431500388,False,False,False,True,False,True,603.8766,Neither,Neither,Neither,Active only,Neither,Active only
KT899744.1,14150,14350,Herpesvirus:Herpes_Simplex_1_KOS:3321:-,0,-,1.3088186637407346,1.218359500285977,1.9111355131005248,2.888545126018561,1.6369943681331696,3.5292974084213165,False,False,True,True,False,True,545.89545,Neither,Neither,Active only,Active only,Neither,Active only
KT899744.1,14200,14400,Herpesvirus:Herpes_Simplex_1_KOS:3322:-,0,-,1.4365914823431516,1.140654355888383,1.4461151894965891,1.9264127283868755,1.471970108224623,2.237395142052625,False,False,False,False,False,False,534.85144,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,14250,14450,Herpesvirus:Herpes_Simplex_1_KOS:3323:-,0,-,1.211705239386542,1.3109809113848474,1.4139084246180351,1.7873602229234389,2.188171163151539,2.4168462004872264,False,False,False,False,True,False,564.94025,Neither,Neither,Neither,Neither,Active only,Neither
KT899744.1,14300,14500,Herpesvirus:Herpes_Simplex_1_KOS:3324:-,0,-,1.552582117057124,1.5373064042397993,1.9542637084090608,1.9888470650372887,2.280712462060285,3.048093026932462,False,False,True,False,True,True,594.37,Neither,Neither,Active only,Neither,Active only,Active only
KT899744.1,14350,14550,Herpesvirus:Herpes_Simplex_1_KOS:3325:-,0,-,1.1862095990983152,1.2800132212247193,1.276162465654325,1.5305280876256977,1.6103655329487514,1.8790812849993224,False,False,False,False,False,False,647.5508,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,14400,14600,Herpesvirus:Herpes_Simplex_1_KOS:3326:-,0,-,1.0326858344664158,1.095245962494456,1.1401102479499614,1.4314262853451845,1.3496122330052416,1.4706750259537138,False,False,False,False,False,False,665.59143,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,14450,14650,Herpesvirus:Herpes_Simplex_1_KOS:3327:-,0,-,0.9616834424047972,0.8600482932238322,0.8321992766839154,1.0172483640012906,0.8654794820194902,0.9602751018705016,False,False,False,False,False,False,658.97125,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,14500,14700,Herpesvirus:Herpes_Simplex_1_KOS:3328:-,0,-,1.055803043939574,1.0629144527759098,1.0249883156024375,0.9400312337104332,0.6724429461961605,0.9054314576731896,False,False,False,False,False,False,702.2062,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,14550,14750,Herpesvirus:Herpes_Simplex_1_KOS:3329:-,0,-,1.253614976126987,1.2192714031988172,1.2353063496596373,1.1252805499435028,1.0377620940785628,2.475840241539492,False,False,False,False,False,False,726.1454,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only
KT899744.1,14600,14800,Herpesvirus:Herpes_Simplex_1_KOS:3330:-,0,-,1.1501638744546876,1.4840307456279196,1.3477636966693334,1.3694148995711248,1.3427266413962533,2.6073349683432787,False,False,False,False,False,True,706.2223,Accessible only,Accessible only,Accessible only,Accessible only,Accessible only,Active & Accessible
KT899744.1,14650,14850,Herpesvirus:Herpes_Simplex_1_KOS:3331:-,0,-,2.06592361593702,2.3981533520443308,4.536572649719476,3.810191122341674,4.022324217802538,4.0898790478138105,True,True,True,True,True,True,683.3184,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible,Active & Accessible
KT899744.1,14700,14900,Herpesvirus:Herpes_Simplex_1_KOS:3332:-,0,-,1.8070661485520323,2.038892171533732,4.242619770387014,3.447603658384762,3.994803229808854,3.428414338103719,True,True,True,True,True,True,645.982,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,14750,14950,Herpesvirus:Herpes_Simplex_1_KOS:3333:-,0,-,1.8469758252942736,1.9059467885645769,3.7298340883285617,3.1420515434655347,3.343212594240504,3.205967224988349,True,True,True,True,True,True,593.6484,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,14800,15000,Herpesvirus:Herpes_Simplex_1_KOS:3334:-,0,-,1.0942439113148426,1.2528328776086337,1.3900372307276112,1.4209354996262284,1.5251751746211086,1.5080997501980855,False,False,False,False,False,False,582.3847,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,14850,15050,Herpesvirus:Herpes_Simplex_1_KOS:3335:-,0,-,1.4823693019650144,1.818043639224744,2.835482095076119,2.434618979271859,2.148513701351864,3.5012270939105266,False,True,True,True,True,True,589.0049,Neither,Active only,Active only,Active only,Active only,Active only
KT899744.1,14900,15100,Herpesvirus:Herpes_Simplex_1_KOS:3336:-,0,-,3.130259758890597,3.569999820844341,6.4030483513645935,5.094465967041661,4.52843118929779,5.756549869196339,True,True,True,True,True,True,585.7419,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,14950,15150,Herpesvirus:Herpes_Simplex_1_KOS:3337:-,0,-,2.671433808213596,3.0387074456877774,5.1841828302946125,4.386488922629222,3.458877361948014,4.931188593682074,True,True,True,True,True,True,596.9114,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,15000,15200,Herpesvirus:Herpes_Simplex_1_KOS:3338:-,0,-,2.433991734760016,2.837910256978154,3.807156868297625,3.9362352885664302,3.7612471569453234,5.072927329856937,True,True,True,True,True,True,618.2777,Active only,Active only,Active only,Active only,Active only,Active only
KT899744.1,15100,15300,Herpesvirus:Herpes_Simplex_1_KOS:3340:-,0,-,0.9637499632905951,0.8699952873404129,1.0327199474577071,0.8799721082795706,0.4740834749350107,1.094442265642522,False,False,False,False,False,False,586.2125,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,15150,15350,Herpesvirus:Herpes_Simplex_1_KOS:3341:-,0,-,0.951120548261828,0.9909860822937484,1.3798422778103587,1.0859933545563494,0.625799664839801,1.638941162800473,False,False,False,False,False,False,592.20514,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,15200,15400,Herpesvirus:Herpes_Simplex_1_KOS:3342:-,0,-,1.3791683101761274,0.921253087635031,1.273578467516366,1.1078489459658158,0.5104276482537378,1.2210109861021694,False,False,False,False,False,False,585.585,Neither,Neither,Neither,Neither,Neither,Neither
KT899744.1,15250,15450,Herpesvirus:Herpes_Simplex_1_KOS:3343:-,0,-,0.9852092996229044,0.99758472726735,1.9065269034161552,1.385388847530762,0.709917114786365,1.600981856939725,False,False,True,False,False,False,590.07166,Neither,Neither,Active only,Neither,Neither,Neither
